"ID","cluster","cluster.name","hex"
40929,2,1,"#cd2626ff"
40931,2,1,"#cd2626ff"
40978,3,2,"#eead0eff"
40981,3,2,"#eead0eff"
41108,2,1,"#cd2626ff"
41109,2,1,"#cd2626ff"
41110,2,1,"#cd2626ff"
41112,2,1,"#cd2626ff"
41113,2,1,"#cd2626ff"
41138,5,4,"#6ca6cdff"
41139,5,4,"#6ca6cdff"
41140,2,1,"#cd2626ff"
41142,5,4,"#6ca6cdff"
41143,5,4,"#6ca6cdff"
41144,5,4,"#6ca6cdff"
41145,5,4,"#6ca6cdff"
41256,1,3,"#43cd80ff"
41258,5,4,"#6ca6cdff"
41259,5,4,"#6ca6cdff"
41273,3,2,"#eead0eff"
41274,2,1,"#cd2626ff"
41275,2,1,"#cd2626ff"
41277,5,4,"#6ca6cdff"
41287,3,2,"#eead0eff"
41288,2,1,"#cd2626ff"
41289,2,1,"#cd2626ff"
41338,3,2,"#eead0eff"
41339,3,2,"#eead0eff"
41341,3,2,"#eead0eff"
41344,5,4,"#6ca6cdff"
41345,2,1,"#cd2626ff"
41346,2,1,"#cd2626ff"
41468,2,1,"#cd2626ff"
41469,2,1,"#cd2626ff"
41471,2,1,"#cd2626ff"
41472,2,1,"#cd2626ff"
41483,2,1,"#cd2626ff"
41499,2,1,"#cd2626ff"
41500,2,1,"#cd2626ff"
41501,5,4,"#6ca6cdff"
41502,5,4,"#6ca6cdff"
41503,5,4,"#6ca6cdff"
41504,5,4,"#6ca6cdff"
41615,1,3,"#43cd80ff"
41617,5,4,"#6ca6cdff"
41618,5,4,"#6ca6cdff"
41631,5,4,"#6ca6cdff"
41632,3,2,"#eead0eff"
41636,5,4,"#6ca6cdff"
41637,5,4,"#6ca6cdff"
41638,5,4,"#6ca6cdff"
41639,5,4,"#6ca6cdff"
41642,5,4,"#6ca6cdff"
41644,5,4,"#6ca6cdff"
41645,5,4,"#6ca6cdff"
41647,3,2,"#eead0eff"
41699,3,2,"#eead0eff"
41700,3,2,"#eead0eff"
41702,3,2,"#eead0eff"
41827,5,4,"#6ca6cdff"
41828,5,4,"#6ca6cdff"
41829,2,1,"#cd2626ff"
41831,2,1,"#cd2626ff"
41843,3,2,"#eead0eff"
41858,2,1,"#cd2626ff"
41859,2,1,"#cd2626ff"
41860,2,1,"#cd2626ff"
41862,5,4,"#6ca6cdff"
41863,5,4,"#6ca6cdff"
41864,5,4,"#6ca6cdff"
41974,1,3,"#43cd80ff"
41975,1,3,"#43cd80ff"
41976,5,4,"#6ca6cdff"
41977,5,4,"#6ca6cdff"
41990,3,2,"#eead0eff"
41991,3,2,"#eead0eff"
41992,5,4,"#6ca6cdff"
41996,3,2,"#eead0eff"
41997,3,2,"#eead0eff"
41998,5,4,"#6ca6cdff"
42060,3,2,"#eead0eff"
42061,3,2,"#eead0eff"
42068,2,1,"#cd2626ff"
42069,2,1,"#cd2626ff"
42186,2,1,"#cd2626ff"
42187,2,1,"#cd2626ff"
42188,2,1,"#cd2626ff"
42189,2,1,"#cd2626ff"
42190,2,1,"#cd2626ff"
42191,2,1,"#cd2626ff"
42218,2,1,"#cd2626ff"
42220,2,1,"#cd2626ff"
42222,5,4,"#6ca6cdff"
42223,5,4,"#6ca6cdff"
42336,1,3,"#43cd80ff"
42350,3,2,"#eead0eff"
42356,3,2,"#eead0eff"
42357,5,4,"#6ca6cdff"
42421,3,2,"#eead0eff"
42548,5,4,"#6ca6cdff"
42549,2,1,"#cd2626ff"
42578,2,1,"#cd2626ff"
42580,5,4,"#6ca6cdff"
42695,1,3,"#43cd80ff"
42782,3,2,"#eead0eff"
42908,5,4,"#6ca6cdff"
42929,5,4,"#6ca6cdff"
42930,5,4,"#6ca6cdff"
42931,5,4,"#6ca6cdff"
42932,5,4,"#6ca6cdff"
42937,5,4,"#6ca6cdff"
42938,5,4,"#6ca6cdff"
42940,5,4,"#6ca6cdff"
43983,5,4,"#6ca6cdff"
44342,5,4,"#6ca6cdff"
44343,5,4,"#6ca6cdff"
15828,2,1,"#cd2626ff"
15829,3,2,"#eead0eff"
15830,3,2,"#eead0eff"
15831,2,1,"#cd2626ff"
16191,3,2,"#eead0eff"
16548,2,1,"#cd2626ff"
16552,3,2,"#eead0eff"
16675,5,4,"#6ca6cdff"
16886,4,5,"#b452cdff"
16887,4,5,"#b452cdff"
16888,2,1,"#cd2626ff"
16909,2,1,"#cd2626ff"
16910,2,1,"#cd2626ff"
16911,3,2,"#eead0eff"
16913,3,2,"#eead0eff"
17036,2,1,"#cd2626ff"
17246,3,2,"#eead0eff"
17248,2,1,"#cd2626ff"
17249,4,5,"#b452cdff"
17271,2,1,"#cd2626ff"
17272,2,1,"#cd2626ff"
17274,3,2,"#eead0eff"
17398,2,1,"#cd2626ff"
17605,2,1,"#cd2626ff"
17606,2,1,"#cd2626ff"
17607,2,1,"#cd2626ff"
17608,2,1,"#cd2626ff"
17609,4,5,"#b452cdff"
17632,3,2,"#eead0eff"
17633,3,2,"#eead0eff"
17634,3,2,"#eead0eff"
17635,3,2,"#eead0eff"
17756,5,4,"#6ca6cdff"
17758,5,4,"#6ca6cdff"
17964,2,1,"#cd2626ff"
17965,2,1,"#cd2626ff"
17966,2,1,"#cd2626ff"
17968,2,1,"#cd2626ff"
17969,2,1,"#cd2626ff"
17993,3,2,"#eead0eff"
17994,3,2,"#eead0eff"
17996,2,1,"#cd2626ff"
17997,3,2,"#eead0eff"
18118,5,4,"#6ca6cdff"
18119,5,4,"#6ca6cdff"
18324,2,1,"#cd2626ff"
18327,2,1,"#cd2626ff"
18328,5,4,"#6ca6cdff"
18356,2,1,"#cd2626ff"
18357,3,2,"#eead0eff"
18358,3,2,"#eead0eff"
18478,5,4,"#6ca6cdff"
18479,5,4,"#6ca6cdff"
18681,2,1,"#cd2626ff"
18682,2,1,"#cd2626ff"
18683,1,3,"#43cd80ff"
18688,2,1,"#cd2626ff"
18715,2,1,"#cd2626ff"
18843,5,4,"#6ca6cdff"
19045,2,1,"#cd2626ff"
19048,2,1,"#cd2626ff"
19049,2,1,"#cd2626ff"
19050,4,5,"#b452cdff"
19078,3,2,"#eead0eff"
19397,5,4,"#6ca6cdff"
19400,4,5,"#b452cdff"
19737,2,1,"#cd2626ff"
19738,4,5,"#b452cdff"
19758,4,5,"#b452cdff"
19759,1,3,"#43cd80ff"
19924,2,1,"#cd2626ff"
19925,2,1,"#cd2626ff"
20001,2,1,"#cd2626ff"
20002,2,1,"#cd2626ff"
20004,2,1,"#cd2626ff"
20096,4,5,"#b452cdff"
20097,1,3,"#43cd80ff"
20098,4,5,"#b452cdff"
20099,4,5,"#b452cdff"
20100,4,5,"#b452cdff"
20116,4,5,"#b452cdff"
20365,2,1,"#cd2626ff"
20366,2,1,"#cd2626ff"
20456,1,3,"#43cd80ff"
20648,3,2,"#eead0eff"
20719,2,1,"#cd2626ff"
20816,1,3,"#43cd80ff"
20989,3,2,"#eead0eff"
21008,2,1,"#cd2626ff"
21009,5,4,"#6ca6cdff"
21079,5,4,"#6ca6cdff"
21176,1,3,"#43cd80ff"
21214,2,1,"#cd2626ff"
21349,3,2,"#eead0eff"
21709,2,1,"#cd2626ff"
22069,5,4,"#6ca6cdff"
22430,3,2,"#eead0eff"
23624,4,5,"#b452cdff"
25310,5,4,"#6ca6cdff"
25670,2,1,"#cd2626ff"
26029,2,1,"#cd2626ff"
26030,3,2,"#eead0eff"
26225,4,5,"#b452cdff"
26597,4,5,"#b452cdff"
26951,2,1,"#cd2626ff"
27464,5,4,"#6ca6cdff"
27823,2,1,"#cd2626ff"
27824,2,1,"#cd2626ff"
28183,2,1,"#cd2626ff"
28543,5,4,"#6ca6cdff"
29621,5,4,"#6ca6cdff"
29981,5,4,"#6ca6cdff"
30340,5,4,"#6ca6cdff"
37405,1,3,"#43cd80ff"
38126,2,1,"#cd2626ff"
39169,3,2,"#eead0eff"
39264,5,4,"#6ca6cdff"
39265,5,4,"#6ca6cdff"
39624,5,4,"#6ca6cdff"
39625,5,4,"#6ca6cdff"
40254,3,2,"#eead0eff"
40608,2,1,"#cd2626ff"
40616,3,2,"#eead0eff"
40617,3,2,"#eead0eff"
40621,3,2,"#eead0eff"
40974,3,2,"#eead0eff"
40977,3,2,"#eead0eff"
40979,3,2,"#eead0eff"
41123,2,1,"#cd2626ff"
41272,3,2,"#eead0eff"
42062,3,2,"#eead0eff"
42203,2,1,"#cd2626ff"
42204,2,1,"#cd2626ff"
42219,2,1,"#cd2626ff"
42422,3,2,"#eead0eff"
42546,2,1,"#cd2626ff"
42563,2,1,"#cd2626ff"
42564,2,1,"#cd2626ff"
42565,2,1,"#cd2626ff"
42571,2,1,"#cd2626ff"
42781,3,2,"#eead0eff"
42925,3,2,"#eead0eff"
42926,2,1,"#cd2626ff"
42927,2,1,"#cd2626ff"
42928,2,1,"#cd2626ff"
42935,2,1,"#cd2626ff"
42936,2,1,"#cd2626ff"
42939,2,1,"#cd2626ff"
43142,3,2,"#eead0eff"
43143,3,2,"#eead0eff"
43264,2,1,"#cd2626ff"
43265,2,1,"#cd2626ff"
43287,2,1,"#cd2626ff"
43290,2,1,"#cd2626ff"
43291,2,1,"#cd2626ff"
43292,2,1,"#cd2626ff"
43293,2,1,"#cd2626ff"
43294,2,1,"#cd2626ff"
43295,2,1,"#cd2626ff"
43296,2,1,"#cd2626ff"
43297,2,1,"#cd2626ff"
43299,2,1,"#cd2626ff"
43497,2,1,"#cd2626ff"
43501,3,2,"#eead0eff"
43502,3,2,"#eead0eff"
43503,3,2,"#eead0eff"
43624,5,4,"#6ca6cdff"
43625,5,4,"#6ca6cdff"
43626,5,4,"#6ca6cdff"
43627,5,4,"#6ca6cdff"
43659,2,1,"#cd2626ff"
43660,2,1,"#cd2626ff"
43861,3,2,"#eead0eff"
43862,3,2,"#eead0eff"
43863,3,2,"#eead0eff"
43986,5,4,"#6ca6cdff"
44019,2,1,"#cd2626ff"
44020,2,1,"#cd2626ff"
44021,2,1,"#cd2626ff"
44221,3,2,"#eead0eff"
44222,3,2,"#eead0eff"
44381,2,1,"#cd2626ff"
44382,3,2,"#eead0eff"
44383,3,2,"#eead0eff"
44581,3,2,"#eead0eff"
44700,5,4,"#6ca6cdff"
44701,5,4,"#6ca6cdff"
44702,5,4,"#6ca6cdff"
44743,3,2,"#eead0eff"
44744,3,2,"#eead0eff"
44853,1,3,"#43cd80ff"
44854,4,5,"#b452cdff"
44940,3,2,"#eead0eff"
44941,3,2,"#eead0eff"
45059,5,4,"#6ca6cdff"
45060,5,4,"#6ca6cdff"
45103,2,1,"#cd2626ff"
45104,3,2,"#eead0eff"
45105,3,2,"#eead0eff"
45300,3,2,"#eead0eff"
45301,3,2,"#eead0eff"
45418,5,4,"#6ca6cdff"
45419,5,4,"#6ca6cdff"
45464,3,2,"#eead0eff"
45465,2,1,"#cd2626ff"
45533,2,1,"#cd2626ff"
45534,3,2,"#eead0eff"
45535,2,1,"#cd2626ff"
45575,1,3,"#43cd80ff"
45576,3,2,"#eead0eff"
45577,1,3,"#43cd80ff"
45661,3,2,"#eead0eff"
45662,3,2,"#eead0eff"
45663,3,2,"#eead0eff"
45778,3,2,"#eead0eff"
45779,5,4,"#6ca6cdff"
45824,3,2,"#eead0eff"
45825,2,1,"#cd2626ff"
45892,2,1,"#cd2626ff"
45893,2,1,"#cd2626ff"
45894,3,2,"#eead0eff"
45900,3,2,"#eead0eff"
45913,3,2,"#eead0eff"
45916,3,2,"#eead0eff"
45928,3,2,"#eead0eff"
45929,3,2,"#eead0eff"
46018,3,2,"#eead0eff"
46019,3,2,"#eead0eff"
46020,3,2,"#eead0eff"
46022,3,2,"#eead0eff"
46023,3,2,"#eead0eff"
46137,5,4,"#6ca6cdff"
46138,3,2,"#eead0eff"
46139,5,4,"#6ca6cdff"
46183,3,2,"#eead0eff"
46184,3,2,"#eead0eff"
46185,3,2,"#eead0eff"
46186,3,2,"#eead0eff"
46251,3,2,"#eead0eff"
46252,3,2,"#eead0eff"
46260,3,2,"#eead0eff"
46269,3,2,"#eead0eff"
46270,3,2,"#eead0eff"
46276,3,2,"#eead0eff"
46287,3,2,"#eead0eff"
46288,3,2,"#eead0eff"
46378,3,2,"#eead0eff"
46379,3,2,"#eead0eff"
46380,3,2,"#eead0eff"
46497,5,4,"#6ca6cdff"
46544,3,2,"#eead0eff"
46545,3,2,"#eead0eff"
46546,3,2,"#eead0eff"
46611,3,2,"#eead0eff"
46620,3,2,"#eead0eff"
46623,3,2,"#eead0eff"
46624,3,2,"#eead0eff"
46625,3,2,"#eead0eff"
46629,3,2,"#eead0eff"
46630,3,2,"#eead0eff"
46639,3,2,"#eead0eff"
46640,3,2,"#eead0eff"
46641,3,2,"#eead0eff"
46647,3,2,"#eead0eff"
46738,3,2,"#eead0eff"
46739,3,2,"#eead0eff"
46740,3,2,"#eead0eff"
46742,3,2,"#eead0eff"
46744,3,2,"#eead0eff"
46745,3,2,"#eead0eff"
46856,5,4,"#6ca6cdff"
46906,3,2,"#eead0eff"
46907,3,2,"#eead0eff"
46908,1,3,"#43cd80ff"
46972,3,2,"#eead0eff"
46981,3,2,"#eead0eff"
46989,3,2,"#eead0eff"
46990,3,2,"#eead0eff"
46997,1,3,"#43cd80ff"
46998,3,2,"#eead0eff"
46999,3,2,"#eead0eff"
47000,2,1,"#cd2626ff"
47006,1,3,"#43cd80ff"
47007,3,2,"#eead0eff"
47008,3,2,"#eead0eff"
47009,3,2,"#eead0eff"
47010,3,2,"#eead0eff"
47101,3,2,"#eead0eff"
47102,3,2,"#eead0eff"
47103,3,2,"#eead0eff"
47105,3,2,"#eead0eff"
47216,5,4,"#6ca6cdff"
47267,3,2,"#eead0eff"
47268,3,2,"#eead0eff"
47269,3,2,"#eead0eff"
47270,1,3,"#43cd80ff"
47271,1,3,"#43cd80ff"
47332,3,2,"#eead0eff"
47343,3,2,"#eead0eff"
47350,3,2,"#eead0eff"
47356,1,3,"#43cd80ff"
47360,2,1,"#cd2626ff"
47376,1,3,"#43cd80ff"
47377,1,3,"#43cd80ff"
47378,1,3,"#43cd80ff"
47462,3,2,"#eead0eff"
47576,5,4,"#6ca6cdff"
47629,1,3,"#43cd80ff"
47630,1,3,"#43cd80ff"
47691,3,2,"#eead0eff"
47692,3,2,"#eead0eff"
47703,3,2,"#eead0eff"
47704,3,2,"#eead0eff"
47709,3,2,"#eead0eff"
47710,3,2,"#eead0eff"
47711,3,2,"#eead0eff"
47712,3,2,"#eead0eff"
47719,3,2,"#eead0eff"
47936,5,4,"#6ca6cdff"
47990,1,3,"#43cd80ff"
47991,1,3,"#43cd80ff"
47994,2,1,"#cd2626ff"
47995,2,1,"#cd2626ff"
47996,1,3,"#43cd80ff"
48052,3,2,"#eead0eff"
48053,3,2,"#eead0eff"
48054,3,2,"#eead0eff"
48055,3,2,"#eead0eff"
48056,3,2,"#eead0eff"
48057,3,2,"#eead0eff"
48058,3,2,"#eead0eff"
48063,3,2,"#eead0eff"
48064,3,2,"#eead0eff"
48065,3,2,"#eead0eff"
48066,3,2,"#eead0eff"
48067,3,2,"#eead0eff"
48078,3,2,"#eead0eff"
48089,1,3,"#43cd80ff"
48296,5,4,"#6ca6cdff"
48297,5,4,"#6ca6cdff"
48351,1,3,"#43cd80ff"
48352,3,2,"#eead0eff"
48353,2,1,"#cd2626ff"
48354,2,1,"#cd2626ff"
48355,2,1,"#cd2626ff"
48356,1,3,"#43cd80ff"
48357,1,3,"#43cd80ff"
48358,1,3,"#43cd80ff"
48419,3,2,"#eead0eff"
48420,3,2,"#eead0eff"
48433,2,1,"#cd2626ff"
48436,3,2,"#eead0eff"
48449,4,5,"#b452cdff"
48656,5,4,"#6ca6cdff"
48657,5,4,"#6ca6cdff"
48713,1,3,"#43cd80ff"
48714,1,3,"#43cd80ff"
48715,1,3,"#43cd80ff"
48716,3,2,"#eead0eff"
48717,1,3,"#43cd80ff"
48718,1,3,"#43cd80ff"
48719,1,3,"#43cd80ff"
48720,1,3,"#43cd80ff"
48721,2,1,"#cd2626ff"
48779,3,2,"#eead0eff"
48780,3,2,"#eead0eff"
48793,3,2,"#eead0eff"
48794,3,2,"#eead0eff"
49016,5,4,"#6ca6cdff"
49017,5,4,"#6ca6cdff"
49075,2,1,"#cd2626ff"
49076,2,1,"#cd2626ff"
49077,2,1,"#cd2626ff"
49078,2,1,"#cd2626ff"
49079,2,1,"#cd2626ff"
49080,2,1,"#cd2626ff"
49081,1,3,"#43cd80ff"
49138,3,2,"#eead0eff"
49139,3,2,"#eead0eff"
49376,5,4,"#6ca6cdff"
49377,5,4,"#6ca6cdff"
49378,5,4,"#6ca6cdff"
49434,2,1,"#cd2626ff"
49435,2,1,"#cd2626ff"
49436,1,3,"#43cd80ff"
49440,2,1,"#cd2626ff"
49496,3,2,"#eead0eff"
49497,3,2,"#eead0eff"
49498,3,2,"#eead0eff"
49499,3,2,"#eead0eff"
49735,5,4,"#6ca6cdff"
49736,5,4,"#6ca6cdff"
49737,5,4,"#6ca6cdff"
49738,5,4,"#6ca6cdff"
49794,2,1,"#cd2626ff"
49796,2,1,"#cd2626ff"
49856,3,2,"#eead0eff"
49857,3,2,"#eead0eff"
49858,3,2,"#eead0eff"
49859,3,2,"#eead0eff"
50093,5,4,"#6ca6cdff"
50094,5,4,"#6ca6cdff"
50095,5,4,"#6ca6cdff"
50096,5,4,"#6ca6cdff"
50097,5,4,"#6ca6cdff"
50098,5,4,"#6ca6cdff"
50219,3,2,"#eead0eff"
50220,3,2,"#eead0eff"
50221,3,2,"#eead0eff"
50452,5,4,"#6ca6cdff"
50453,5,4,"#6ca6cdff"
50454,5,4,"#6ca6cdff"
50455,5,4,"#6ca6cdff"
50456,5,4,"#6ca6cdff"
50575,3,2,"#eead0eff"
50576,3,2,"#eead0eff"
50577,3,2,"#eead0eff"
50578,3,2,"#eead0eff"
50579,3,2,"#eead0eff"
50580,3,2,"#eead0eff"
50581,3,2,"#eead0eff"
50582,3,2,"#eead0eff"
50809,5,4,"#6ca6cdff"
50812,5,4,"#6ca6cdff"
50813,5,4,"#6ca6cdff"
50814,5,4,"#6ca6cdff"
50815,5,4,"#6ca6cdff"
50930,3,2,"#eead0eff"
50931,3,2,"#eead0eff"
50932,3,2,"#eead0eff"
50933,3,2,"#eead0eff"
50935,3,2,"#eead0eff"
50936,3,2,"#eead0eff"
50937,3,2,"#eead0eff"
50938,3,2,"#eead0eff"
50940,3,2,"#eead0eff"
50941,3,2,"#eead0eff"
50942,3,2,"#eead0eff"
50943,3,2,"#eead0eff"
50944,3,2,"#eead0eff"
50945,3,2,"#eead0eff"
51168,5,4,"#6ca6cdff"
51169,5,4,"#6ca6cdff"
51170,5,4,"#6ca6cdff"
51171,5,4,"#6ca6cdff"
51172,5,4,"#6ca6cdff"
51173,5,4,"#6ca6cdff"
51174,5,4,"#6ca6cdff"
51290,3,2,"#eead0eff"
51291,3,2,"#eead0eff"
51292,3,2,"#eead0eff"
51293,3,2,"#eead0eff"
51294,3,2,"#eead0eff"
51296,3,2,"#eead0eff"
51297,3,2,"#eead0eff"
51300,3,2,"#eead0eff"
51301,3,2,"#eead0eff"
51302,3,2,"#eead0eff"
51305,2,1,"#cd2626ff"
51306,3,2,"#eead0eff"
51527,5,4,"#6ca6cdff"
51528,5,4,"#6ca6cdff"
51529,5,4,"#6ca6cdff"
51530,5,4,"#6ca6cdff"
51531,5,4,"#6ca6cdff"
51532,5,4,"#6ca6cdff"
51533,5,4,"#6ca6cdff"
51650,3,2,"#eead0eff"
51651,3,2,"#eead0eff"
51652,3,2,"#eead0eff"
51654,3,2,"#eead0eff"
51656,3,2,"#eead0eff"
51657,3,2,"#eead0eff"
51658,3,2,"#eead0eff"
51660,3,2,"#eead0eff"
51661,3,2,"#eead0eff"
51665,3,2,"#eead0eff"
51666,3,2,"#eead0eff"
51667,3,2,"#eead0eff"
51668,3,2,"#eead0eff"
51669,3,2,"#eead0eff"
51670,3,2,"#eead0eff"
51671,3,2,"#eead0eff"
51887,5,4,"#6ca6cdff"
51888,5,4,"#6ca6cdff"
51889,5,4,"#6ca6cdff"
51890,5,4,"#6ca6cdff"
51891,5,4,"#6ca6cdff"
51892,5,4,"#6ca6cdff"
52010,3,2,"#eead0eff"
52011,3,2,"#eead0eff"
52012,3,2,"#eead0eff"
52013,3,2,"#eead0eff"
52014,3,2,"#eead0eff"
52015,3,2,"#eead0eff"
52016,3,2,"#eead0eff"
52017,3,2,"#eead0eff"
52018,3,2,"#eead0eff"
52019,3,2,"#eead0eff"
52029,3,2,"#eead0eff"
52030,3,2,"#eead0eff"
52031,3,2,"#eead0eff"
52032,3,2,"#eead0eff"
52033,2,1,"#cd2626ff"
52247,5,4,"#6ca6cdff"
52248,5,4,"#6ca6cdff"
52249,5,4,"#6ca6cdff"
52250,5,4,"#6ca6cdff"
52251,5,4,"#6ca6cdff"
52372,3,2,"#eead0eff"
52373,3,2,"#eead0eff"
52374,3,2,"#eead0eff"
52377,3,2,"#eead0eff"
52378,2,1,"#cd2626ff"
52379,3,2,"#eead0eff"
52389,3,2,"#eead0eff"
52390,3,2,"#eead0eff"
52391,3,2,"#eead0eff"
52392,3,2,"#eead0eff"
52393,3,2,"#eead0eff"
52395,3,2,"#eead0eff"
52586,5,4,"#6ca6cdff"
52587,5,4,"#6ca6cdff"
52605,5,4,"#6ca6cdff"
52606,5,4,"#6ca6cdff"
52607,5,4,"#6ca6cdff"
52608,5,4,"#6ca6cdff"
52609,5,4,"#6ca6cdff"
52734,3,2,"#eead0eff"
52735,3,2,"#eead0eff"
52737,3,2,"#eead0eff"
52749,3,2,"#eead0eff"
52750,3,2,"#eead0eff"
52751,3,2,"#eead0eff"
52753,3,2,"#eead0eff"
52755,3,2,"#eead0eff"
52756,3,2,"#eead0eff"
52757,3,2,"#eead0eff"
52946,5,4,"#6ca6cdff"
52947,5,4,"#6ca6cdff"
52948,5,4,"#6ca6cdff"
52964,5,4,"#6ca6cdff"
52965,5,4,"#6ca6cdff"
52966,5,4,"#6ca6cdff"
52967,5,4,"#6ca6cdff"
52968,5,4,"#6ca6cdff"
53093,3,2,"#eead0eff"
53094,3,2,"#eead0eff"
53095,3,2,"#eead0eff"
53096,3,2,"#eead0eff"
53097,3,2,"#eead0eff"
53098,3,2,"#eead0eff"
53109,3,2,"#eead0eff"
53110,3,2,"#eead0eff"
53111,3,2,"#eead0eff"
53112,3,2,"#eead0eff"
53113,3,2,"#eead0eff"
53117,3,2,"#eead0eff"
53119,3,2,"#eead0eff"
53124,3,2,"#eead0eff"
53127,3,2,"#eead0eff"
53299,5,4,"#6ca6cdff"
53300,5,4,"#6ca6cdff"
53301,5,4,"#6ca6cdff"
53302,5,4,"#6ca6cdff"
53303,5,4,"#6ca6cdff"
53304,5,4,"#6ca6cdff"
53307,5,4,"#6ca6cdff"
53308,5,4,"#6ca6cdff"
53309,5,4,"#6ca6cdff"
53323,5,4,"#6ca6cdff"
53324,5,4,"#6ca6cdff"
53325,5,4,"#6ca6cdff"
53326,5,4,"#6ca6cdff"
53327,5,4,"#6ca6cdff"
53454,3,2,"#eead0eff"
53456,3,2,"#eead0eff"
53472,3,2,"#eead0eff"
53477,3,2,"#eead0eff"
53478,3,2,"#eead0eff"
53479,3,2,"#eead0eff"
53483,2,1,"#cd2626ff"
53656,3,2,"#eead0eff"
53657,3,2,"#eead0eff"
53658,3,2,"#eead0eff"
53659,5,4,"#6ca6cdff"
53660,5,4,"#6ca6cdff"
53662,5,4,"#6ca6cdff"
53666,5,4,"#6ca6cdff"
53667,5,4,"#6ca6cdff"
53668,5,4,"#6ca6cdff"
53669,5,4,"#6ca6cdff"
53670,5,4,"#6ca6cdff"
53671,5,4,"#6ca6cdff"
53672,5,4,"#6ca6cdff"
53673,5,4,"#6ca6cdff"
53676,5,4,"#6ca6cdff"
53677,5,4,"#6ca6cdff"
53679,5,4,"#6ca6cdff"
53680,5,4,"#6ca6cdff"
53681,5,4,"#6ca6cdff"
53682,5,4,"#6ca6cdff"
53683,5,4,"#6ca6cdff"
53685,5,4,"#6ca6cdff"
53838,3,2,"#eead0eff"
53839,3,2,"#eead0eff"
53840,3,2,"#eead0eff"
53844,3,2,"#eead0eff"
54016,3,2,"#eead0eff"
54017,5,4,"#6ca6cdff"
54018,3,2,"#eead0eff"
54028,5,4,"#6ca6cdff"
54029,5,4,"#6ca6cdff"
54030,5,4,"#6ca6cdff"
54031,5,4,"#6ca6cdff"
54032,5,4,"#6ca6cdff"
54033,5,4,"#6ca6cdff"
54034,5,4,"#6ca6cdff"
54035,5,4,"#6ca6cdff"
54036,5,4,"#6ca6cdff"
54037,5,4,"#6ca6cdff"
54198,3,2,"#eead0eff"
54199,3,2,"#eead0eff"
54200,2,1,"#cd2626ff"
54201,2,1,"#cd2626ff"
54202,3,2,"#eead0eff"
54203,3,2,"#eead0eff"
54204,3,2,"#eead0eff"
54205,3,2,"#eead0eff"
54206,3,2,"#eead0eff"
54207,3,2,"#eead0eff"
54208,1,3,"#43cd80ff"
54374,5,4,"#6ca6cdff"
54375,5,4,"#6ca6cdff"
54376,5,4,"#6ca6cdff"
54389,5,4,"#6ca6cdff"
54390,5,4,"#6ca6cdff"
54391,5,4,"#6ca6cdff"
54392,5,4,"#6ca6cdff"
54393,5,4,"#6ca6cdff"
54394,5,4,"#6ca6cdff"
54558,3,2,"#eead0eff"
54562,3,2,"#eead0eff"
54735,2,1,"#cd2626ff"
54736,3,2,"#eead0eff"
54918,3,2,"#eead0eff"
54919,3,2,"#eead0eff"
54922,3,2,"#eead0eff"
55096,5,4,"#6ca6cdff"
55097,5,4,"#6ca6cdff"
55098,5,4,"#6ca6cdff"
55279,3,2,"#eead0eff"
55280,3,2,"#eead0eff"
55281,3,2,"#eead0eff"
55282,3,2,"#eead0eff"
55283,3,2,"#eead0eff"
55454,5,4,"#6ca6cdff"
55455,5,4,"#6ca6cdff"
55456,5,4,"#6ca6cdff"
55457,5,4,"#6ca6cdff"
55458,5,4,"#6ca6cdff"
55459,5,4,"#6ca6cdff"
55597,3,2,"#eead0eff"
55598,3,2,"#eead0eff"
55599,3,2,"#eead0eff"
55605,3,2,"#eead0eff"
55606,3,2,"#eead0eff"
55641,3,2,"#eead0eff"
55642,2,1,"#cd2626ff"
55645,3,2,"#eead0eff"
55646,3,2,"#eead0eff"
55812,5,4,"#6ca6cdff"
55813,5,4,"#6ca6cdff"
55814,5,4,"#6ca6cdff"
55957,3,2,"#eead0eff"
55959,3,2,"#eead0eff"
55962,3,2,"#eead0eff"
55967,3,2,"#eead0eff"
56002,3,2,"#eead0eff"
56003,3,2,"#eead0eff"
56004,3,2,"#eead0eff"
56005,4,5,"#b452cdff"
56006,2,1,"#cd2626ff"
56178,1,3,"#43cd80ff"
56179,1,3,"#43cd80ff"
56535,5,4,"#6ca6cdff"
56536,2,1,"#cd2626ff"
56537,1,3,"#43cd80ff"
56538,1,3,"#43cd80ff"
56539,5,4,"#6ca6cdff"
56894,3,2,"#eead0eff"
56895,2,1,"#cd2626ff"
56896,5,4,"#6ca6cdff"
57129,4,5,"#b452cdff"
57222,4,5,"#b452cdff"
57230,4,5,"#b452cdff"
57231,4,5,"#b452cdff"
57257,4,5,"#b452cdff"
57258,4,5,"#b452cdff"
57275,5,4,"#6ca6cdff"
57276,5,4,"#6ca6cdff"
57278,4,5,"#b452cdff"
57279,4,5,"#b452cdff"
57580,4,5,"#b452cdff"
57581,4,5,"#b452cdff"
57582,4,5,"#b452cdff"
57587,4,5,"#b452cdff"
57588,4,5,"#b452cdff"
57589,4,5,"#b452cdff"
57590,4,5,"#b452cdff"
57596,1,3,"#43cd80ff"
57599,4,5,"#b452cdff"
57618,1,3,"#43cd80ff"
57619,1,3,"#43cd80ff"
57620,1,3,"#43cd80ff"
