ID,cluster,cluster.name,hex
18684,1,6,#EEDC82
18685,1,6,#EEDC82
18686,1,6,#EEDC82
18687,1,6,#EEDC82
18718,2,13,#EEAEEE
19075,2,13,#EEAEEE
19076,2,13,#EEAEEE
19077,2,13,#EEAEEE
19410,1,6,#EEDC82
19411,2,13,#EEAEEE
19435,2,13,#EEAEEE
19436,2,13,#EEAEEE
19760,3,5,#EEAD0E
19771,1,6,#EEDC82
19794,2,13,#EEAEEE
19795,2,13,#EEAEEE
20117,4,8,#43CD80
20118,5,3,#EE7600
20119,3,5,#EEAD0E
20131,1,6,#EEDC82
20132,1,6,#EEDC82
20153,2,13,#EEAEEE
20154,2,13,#EEAEEE
20368,2,13,#EEAEEE
20475,5,3,#EE7600
20477,5,3,#EE7600
20478,1,6,#EEDC82
20479,1,6,#EEDC82
20491,1,6,#EEDC82
20492,2,13,#EEAEEE
20728,6,12,#6959CD
20729,6,12,#6959CD
20730,7,18,#FF6A6A
20834,1,6,#EEDC82
20835,1,6,#EEDC82
20838,1,6,#EEDC82
20852,2,13,#EEAEEE
20853,2,13,#EEAEEE
21090,6,12,#6959CD
21091,8,1,#FF3030
21213,1,6,#EEDC82
21451,9,17,#EE799F
21573,1,6,#EEDC82
21574,1,6,#EEDC82
21811,8,1,#FF3030
21812,7,18,#FF6A6A
21895,5,3,#EE7600
21934,1,6,#EEDC82
22172,2,13,#EEAEEE
22173,7,18,#FF6A6A
22255,5,3,#EE7600
22294,1,6,#EEDC82
22452,10,11,#4876FF
22533,1,6,#EEDC82
22653,1,6,#EEDC82
22654,3,5,#EEAD0E
22812,10,11,#4876FF
22893,6,12,#6959CD
22974,5,3,#EE7600
23013,1,6,#EEDC82
23014,1,6,#EEDC82
23172,10,11,#4876FF
23173,10,11,#4876FF
23253,6,12,#6959CD
23265,11,2,#CD2626
23334,4,8,#43CD80
23373,1,6,#EEDC82
23374,12,7,#98FB98
23532,1,6,#EEDC82
23533,2,13,#EEAEEE
23534,2,13,#EEAEEE
23625,7,18,#FF6A6A
23694,5,3,#EE7600
23732,12,7,#98FB98
23733,3,5,#EEAD0E
23734,12,7,#98FB98
23894,2,13,#EEAEEE
23895,2,13,#EEAEEE
23896,10,11,#4876FF
23897,2,13,#EEAEEE
23976,13,16,#FF3E96
23984,12,7,#98FB98
24091,12,7,#98FB98
24092,13,16,#FF3E96
24256,10,11,#4876FF
24257,2,13,#EEAEEE
24258,2,13,#EEAEEE
24259,2,13,#EEAEEE
24336,13,16,#FF3E96
24344,13,16,#FF3E96
24415,4,8,#43CD80
24450,12,7,#98FB98
24451,12,7,#98FB98
24467,12,7,#98FB98
24468,4,8,#43CD80
24485,5,3,#EE7600
24619,13,16,#FF3E96
24620,13,16,#FF3E96
24695,2,13,#EEAEEE
24696,13,16,#FF3E96
24704,14,4,#EEC900
24774,15,9,#AEEEEE
24775,5,3,#EE7600
24776,5,3,#EE7600
24777,12,7,#98FB98
24809,1,6,#EEDC82
24810,2,13,#EEAEEE
24825,12,7,#98FB98
24826,12,7,#98FB98
24827,12,7,#98FB98
24980,2,13,#EEAEEE
25055,14,4,#EEC900
25056,13,16,#FF3E96
25064,13,16,#FF3E96
25065,14,4,#EEC900
25078,14,4,#EEC900
25137,7,18,#FF6A6A
25138,1,6,#EEDC82
25139,3,5,#EEAD0E
25140,12,7,#98FB98
25169,12,7,#98FB98
25170,12,7,#98FB98
25184,12,7,#98FB98
25185,12,7,#98FB98
25186,3,5,#EEAD0E
25187,1,6,#EEDC82
25340,2,13,#EEAEEE
25341,2,13,#EEAEEE
25415,14,4,#EEC900
25416,13,16,#FF3E96
25425,14,4,#EEC900
25500,12,7,#98FB98
25527,3,5,#EEAD0E
25528,12,7,#98FB98
25529,12,7,#98FB98
25544,1,6,#EEDC82
25559,1,6,#EEDC82
25567,1,6,#EEDC82
25701,2,13,#EEAEEE
25776,13,16,#FF3E96
25777,13,16,#FF3E96
25785,13,16,#FF3E96
25862,12,7,#98FB98
25863,12,7,#98FB98
25886,12,7,#98FB98
25887,12,7,#98FB98
25918,3,5,#EEAD0E
25919,3,5,#EEAD0E
25920,1,6,#EEDC82
26061,13,16,#FF3E96
26137,13,16,#FF3E96
26138,13,16,#FF3E96
26139,13,16,#FF3E96
26144,14,4,#EEC900
26145,14,4,#EEC900
26223,12,7,#98FB98
26224,1,6,#EEDC82
26240,12,7,#98FB98
26241,12,7,#98FB98
26242,12,7,#98FB98
26246,12,7,#98FB98
26247,1,6,#EEDC82
26269,3,5,#EEAD0E
26277,1,6,#EEDC82
26278,3,5,#EEAD0E
26279,3,5,#EEAD0E
26280,1,6,#EEDC82
26421,13,16,#FF3E96
26422,13,16,#FF3E96
26499,14,4,#EEC900
26500,14,4,#EEC900
26501,14,4,#EEC900
26505,14,4,#EEC900
26506,14,4,#EEC900
26507,14,4,#EEC900
26583,1,6,#EEDC82
26584,1,6,#EEDC82
26585,12,7,#98FB98
26598,12,7,#98FB98
26599,12,7,#98FB98
26600,12,7,#98FB98
26601,12,7,#98FB98
26602,12,7,#98FB98
26606,3,5,#EEAD0E
26628,3,5,#EEAD0E
26639,3,5,#EEAD0E
26640,5,3,#EE7600
26781,13,16,#FF3E96
26782,13,16,#FF3E96
26861,14,4,#EEC900
26866,14,4,#EEC900
26867,14,4,#EEC900
26868,14,4,#EEC900
26945,2,13,#EEAEEE
26946,2,13,#EEAEEE
26948,12,7,#98FB98
26949,1,6,#EEDC82
26950,12,7,#98FB98
26956,12,7,#98FB98
26957,12,7,#98FB98
26958,12,7,#98FB98
26962,12,7,#98FB98
26966,12,7,#98FB98
27009,1,6,#EEDC82
27010,1,6,#EEDC82
27141,13,16,#FF3E96
27142,13,16,#FF3E96
27221,14,4,#EEC900
27228,14,4,#EEC900
27229,14,4,#EEC900
27305,2,13,#EEAEEE
27306,12,7,#98FB98
27307,12,7,#98FB98
27308,12,7,#98FB98
27309,1,6,#EEDC82
27310,12,7,#98FB98
27316,12,7,#98FB98
27317,12,7,#98FB98
27322,12,7,#98FB98
27324,12,7,#98FB98
27325,12,7,#98FB98
27326,12,7,#98FB98
27368,1,6,#EEDC82
27369,1,6,#EEDC82
27501,13,16,#FF3E96
27502,13,16,#FF3E96
27581,14,4,#EEC900
27588,14,4,#EEC900
27589,14,4,#EEC900
27590,14,4,#EEC900
27667,12,7,#98FB98
27668,12,7,#98FB98
27670,12,7,#98FB98
27671,12,7,#98FB98
27676,12,7,#98FB98
27677,12,7,#98FB98
27682,12,7,#98FB98
27684,12,7,#98FB98
27862,13,16,#FF3E96
27863,13,16,#FF3E96
27941,14,4,#EEC900
27944,16,10,#6CA6CD
27945,3,5,#EEAD0E
27946,14,4,#EEC900
27949,14,4,#EEC900
27950,14,4,#EEC900
28031,3,5,#EEAD0E
28032,2,13,#EEAEEE
28033,2,13,#EEAEEE
28035,12,7,#98FB98
28036,12,7,#98FB98
28037,12,7,#98FB98
28042,12,7,#98FB98
28043,12,7,#98FB98
28044,12,7,#98FB98
28223,13,16,#FF3E96
28301,14,4,#EEC900
28304,7,18,#FF6A6A
28310,7,18,#FF6A6A
28391,12,7,#98FB98
28392,12,7,#98FB98
28393,2,13,#EEAEEE
28394,12,7,#98FB98
28395,12,7,#98FB98
28396,12,7,#98FB98
28397,12,7,#98FB98
28402,12,7,#98FB98
28403,12,7,#98FB98
28404,12,7,#98FB98
28413,4,8,#43CD80
28414,4,8,#43CD80
28415,4,8,#43CD80
28427,4,8,#43CD80
28583,13,16,#FF3E96
28584,13,16,#FF3E96
28634,6,12,#6959CD
28660,14,4,#EEC900
28661,14,4,#EEC900
28741,3,5,#EEAD0E
28743,3,5,#EEAD0E
28744,3,5,#EEAD0E
28745,3,5,#EEAD0E
28753,1,6,#EEDC82
28763,12,7,#98FB98
28768,12,7,#98FB98
28769,12,7,#98FB98
28770,12,7,#98FB98
28771,12,7,#98FB98
28772,4,8,#43CD80
28782,4,8,#43CD80
28783,4,8,#43CD80
28786,4,8,#43CD80
28787,4,8,#43CD80
28944,13,16,#FF3E96
28945,13,16,#FF3E96
28994,17,15,#B452CD
29020,14,4,#EEC900
29099,3,5,#EEAD0E
29100,3,5,#EEAD0E
29101,3,5,#EEAD0E
29105,3,5,#EEAD0E
29106,3,5,#EEAD0E
29107,1,6,#EEDC82
29121,7,18,#FF6A6A
29122,12,7,#98FB98
29123,12,7,#98FB98
29124,12,7,#98FB98
29127,4,8,#43CD80
29128,12,7,#98FB98
29129,4,8,#43CD80
29130,12,7,#98FB98
29131,4,8,#43CD80
29132,4,8,#43CD80
29133,4,8,#43CD80
29140,4,8,#43CD80
29141,4,8,#43CD80
29142,4,8,#43CD80
29305,13,16,#FF3E96
29306,13,16,#FF3E96
29354,17,15,#B452CD
29380,14,4,#EEC900
29453,3,5,#EEAD0E
29455,3,5,#EEAD0E
29456,3,5,#EEAD0E
29457,3,5,#EEAD0E
29458,3,5,#EEAD0E
29459,3,5,#EEAD0E
29460,3,5,#EEAD0E
29461,3,5,#EEAD0E
29462,3,5,#EEAD0E
29463,3,5,#EEAD0E
29464,3,5,#EEAD0E
29465,3,5,#EEAD0E
29466,5,3,#EE7600
29467,3,5,#EEAD0E
29468,3,5,#EEAD0E
29471,3,5,#EEAD0E
29472,3,5,#EEAD0E
29478,1,6,#EEDC82
29479,3,5,#EEAD0E
29480,3,5,#EEAD0E
29481,13,16,#FF3E96
29482,12,7,#98FB98
29483,12,7,#98FB98
29484,12,7,#98FB98
29486,4,8,#43CD80
29487,12,7,#98FB98
29488,1,6,#EEDC82
29489,12,7,#98FB98
29490,1,6,#EEDC82
29491,4,8,#43CD80
29492,4,8,#43CD80
29493,4,8,#43CD80
29497,4,8,#43CD80
29498,4,8,#43CD80
29499,4,8,#43CD80
29500,4,8,#43CD80
29501,4,8,#43CD80
29502,4,8,#43CD80
29666,13,16,#FF3E96
29713,17,15,#B452CD
29714,17,15,#B452CD
29740,14,4,#EEC900
29809,18,14,#9F79EE
29810,3,5,#EEAD0E
29813,9,17,#EE799F
29814,3,5,#EEAD0E
29815,5,3,#EE7600
29816,5,3,#EE7600
29821,7,18,#FF6A6A
29822,1,6,#EEDC82
29826,3,5,#EEAD0E
29831,3,5,#EEAD0E
29832,3,5,#EEAD0E
29835,1,6,#EEDC82
29838,1,6,#EEDC82
29839,1,6,#EEDC82
29840,1,6,#EEDC82
29841,1,6,#EEDC82
29844,4,8,#43CD80
29845,4,8,#43CD80
29846,12,7,#98FB98
29848,4,8,#43CD80
29856,4,8,#43CD80
29857,4,8,#43CD80
29858,4,8,#43CD80
29859,4,8,#43CD80
29860,4,8,#43CD80
30025,13,16,#FF3E96
30026,13,16,#FF3E96
30073,17,15,#B452CD
30099,14,4,#EEC900
30100,14,4,#EEC900
30166,3,5,#EEAD0E
30167,9,17,#EE799F
30168,9,17,#EE799F
30169,9,17,#EE799F
30170,9,17,#EE799F
30171,9,17,#EE799F
30172,9,17,#EE799F
30173,5,3,#EE7600
30174,5,3,#EE7600
30176,3,5,#EEAD0E
30181,5,3,#EE7600
30192,1,6,#EEDC82
30195,3,5,#EEAD0E
30199,1,6,#EEDC82
30200,1,6,#EEDC82
30207,12,7,#98FB98
30208,4,8,#43CD80
30209,4,8,#43CD80
30210,4,8,#43CD80
30211,4,8,#43CD80
30216,4,8,#43CD80
30217,4,8,#43CD80
30218,4,8,#43CD80
30384,13,16,#FF3E96
30385,13,16,#FF3E96
30433,17,15,#B452CD
30459,14,4,#EEC900
30460,14,4,#EEC900
30523,3,5,#EEAD0E
30524,7,18,#FF6A6A
30525,7,18,#FF6A6A
30526,7,18,#FF6A6A
30527,9,17,#EE799F
30528,9,17,#EE799F
30529,3,5,#EEAD0E
30531,5,3,#EE7600
30533,5,3,#EE7600
30535,5,3,#EE7600
30540,5,3,#EE7600
30541,3,5,#EEAD0E
30542,5,3,#EE7600
30543,3,5,#EEAD0E
30544,5,3,#EE7600
30553,3,5,#EEAD0E
30554,3,5,#EEAD0E
30555,3,5,#EEAD0E
30558,3,5,#EEAD0E
30559,13,16,#FF3E96
30566,4,8,#43CD80
30568,4,8,#43CD80
30569,4,8,#43CD80
30570,4,8,#43CD80
30571,4,8,#43CD80
30572,4,8,#43CD80
30575,1,6,#EEDC82
30576,4,8,#43CD80
30742,2,13,#EEAEEE
30743,13,16,#FF3E96
30820,14,4,#EEC900
30836,14,4,#EEC900
30886,7,18,#FF6A6A
30895,5,3,#EE7600
30897,5,3,#EE7600
30900,3,5,#EEAD0E
30901,9,17,#EE799F
30902,5,3,#EE7600
30903,7,18,#FF6A6A
30904,3,5,#EEAD0E
30912,1,6,#EEDC82
30913,5,3,#EE7600
30914,3,5,#EEAD0E
30915,3,5,#EEAD0E
30916,3,5,#EEAD0E
30917,3,5,#EEAD0E
30918,13,16,#FF3E96
30925,12,7,#98FB98
30926,1,6,#EEDC82
30932,4,8,#43CD80
30933,4,8,#43CD80
30935,4,8,#43CD80
31060,13,16,#FF3E96
31061,13,16,#FF3E96
31096,13,16,#FF3E96
31099,14,4,#EEC900
31100,3,5,#EEAD0E
31101,13,16,#FF3E96
31102,3,5,#EEAD0E
31151,17,15,#B452CD
31180,14,4,#EEC900
31181,14,4,#EEC900
31241,3,5,#EEAD0E
31246,8,1,#FF3030
31247,7,18,#FF6A6A
31248,3,5,#EEAD0E
31249,5,3,#EE7600
31251,18,14,#9F79EE
31252,7,18,#FF6A6A
31253,8,1,#FF3030
31254,7,18,#FF6A6A
31255,7,18,#FF6A6A
31256,5,3,#EE7600
31257,8,1,#FF3030
31259,3,5,#EEAD0E
31260,9,17,#EE799F
31261,9,17,#EE799F
31262,7,18,#FF6A6A
31263,7,18,#FF6A6A
31264,9,17,#EE799F
31266,1,6,#EEDC82
31267,4,8,#43CD80
31268,3,5,#EEAD0E
31269,3,5,#EEAD0E
31270,7,18,#FF6A6A
31271,5,3,#EE7600
31273,3,5,#EEAD0E
31274,3,5,#EEAD0E
31275,1,6,#EEDC82
31276,1,6,#EEDC82
31283,4,8,#43CD80
31284,4,8,#43CD80
31285,4,8,#43CD80
31292,4,8,#43CD80
31293,4,8,#43CD80
31420,13,16,#FF3E96
31421,13,16,#FF3E96
31456,13,16,#FF3E96
31457,13,16,#FF3E96
31458,13,16,#FF3E96
31459,13,16,#FF3E96
31460,14,4,#EEC900
31461,13,16,#FF3E96
31510,17,15,#B452CD
31541,14,4,#EEC900
31542,14,4,#EEC900
31600,3,5,#EEAD0E
31601,3,5,#EEAD0E
31602,8,1,#FF3030
31605,7,18,#FF6A6A
31606,5,3,#EE7600
31607,7,18,#FF6A6A
31608,3,5,#EEAD0E
31609,5,3,#EE7600
31611,8,1,#FF3030
31612,8,1,#FF3030
31613,7,18,#FF6A6A
31614,7,18,#FF6A6A
31617,8,1,#FF3030
31619,3,5,#EEAD0E
31620,5,3,#EE7600
31621,7,18,#FF6A6A
31622,7,18,#FF6A6A
31623,8,1,#FF3030
31624,5,3,#EE7600
31625,5,3,#EE7600
31626,3,5,#EEAD0E
31627,5,3,#EE7600
31628,5,3,#EE7600
31629,1,6,#EEDC82
31630,5,3,#EE7600
31631,5,3,#EE7600
31633,3,5,#EEAD0E
31634,1,6,#EEDC82
31635,3,5,#EEAD0E
31636,1,6,#EEDC82
31637,1,6,#EEDC82
31638,5,3,#EE7600
31640,5,3,#EE7600
31641,3,5,#EEAD0E
31643,1,6,#EEDC82
31647,4,8,#43CD80
31648,4,8,#43CD80
31651,4,8,#43CD80
31652,4,8,#43CD80
31653,4,8,#43CD80
31769,14,4,#EEC900
31812,17,15,#B452CD
31814,1,6,#EEDC82
31815,13,16,#FF3E96
31816,13,16,#FF3E96
31869,17,15,#B452CD
31870,17,15,#B452CD
31901,14,4,#EEC900
31902,14,4,#EEC900
31959,3,5,#EEAD0E
31960,3,5,#EEAD0E
31961,7,18,#FF6A6A
31964,9,17,#EE799F
31965,7,18,#FF6A6A
31966,7,18,#FF6A6A
31969,5,3,#EE7600
31970,7,18,#FF6A6A
31971,7,18,#FF6A6A
31977,8,1,#FF3030
31980,8,1,#FF3030
31981,8,1,#FF3030
31982,7,18,#FF6A6A
31983,7,18,#FF6A6A
31984,5,3,#EE7600
31985,5,3,#EE7600
31986,5,3,#EE7600
31987,5,3,#EE7600
31988,5,3,#EE7600
31989,5,3,#EE7600
31990,5,3,#EE7600
31991,5,3,#EE7600
31992,3,5,#EEAD0E
31993,1,6,#EEDC82
31995,1,6,#EEDC82
31996,7,18,#FF6A6A
31997,1,6,#EEDC82
31998,1,6,#EEDC82
31999,11,2,#CD2626
32007,4,8,#43CD80
32008,4,8,#43CD80
32010,4,8,#43CD80
32129,14,4,#EEC900
32130,14,4,#EEC900
32140,2,13,#EEAEEE
32170,17,15,#B452CD
32171,17,15,#B452CD
32172,17,15,#B452CD
32173,7,18,#FF6A6A
32174,3,5,#EEAD0E
32229,17,15,#B452CD
32230,17,15,#B452CD
32262,14,4,#EEC900
32263,14,4,#EEC900
32319,3,5,#EEAD0E
32320,9,17,#EE799F
32324,7,18,#FF6A6A
32325,7,18,#FF6A6A
32330,8,1,#FF3030
32337,8,1,#FF3030
32338,8,1,#FF3030
32340,3,5,#EEAD0E
32341,3,5,#EEAD0E
32342,3,5,#EEAD0E
32343,5,3,#EE7600
32344,5,3,#EE7600
32348,5,3,#EE7600
32349,5,3,#EE7600
32350,5,3,#EE7600
32351,5,3,#EE7600
32352,3,5,#EEAD0E
32355,3,5,#EEAD0E
32356,1,6,#EEDC82
32489,8,1,#FF3030
32500,13,16,#FF3E96
32501,13,16,#FF3E96
32530,7,18,#FF6A6A
32531,17,15,#B452CD
32587,17,15,#B452CD
32590,17,15,#B452CD
32678,7,18,#FF6A6A
32679,7,18,#FF6A6A
32680,7,18,#FF6A6A
32683,7,18,#FF6A6A
32684,18,14,#9F79EE
32685,18,14,#9F79EE
32688,5,3,#EE7600
32689,18,14,#9F79EE
32690,6,12,#6959CD
32698,8,1,#FF3030
32699,8,1,#FF3030
32700,5,3,#EE7600
32701,5,3,#EE7600
32702,5,3,#EE7600
32703,5,3,#EE7600
32704,5,3,#EE7600
32705,5,3,#EE7600
32708,5,3,#EE7600
32709,5,3,#EE7600
32710,1,6,#EEDC82
32861,13,16,#FF3E96
32862,14,4,#EEC900
32890,2,13,#EEAEEE
32891,2,13,#EEAEEE
32950,17,15,#B452CD
33038,7,18,#FF6A6A
33039,7,18,#FF6A6A
33042,7,18,#FF6A6A
33043,7,18,#FF6A6A
33044,18,14,#9F79EE
33045,18,14,#9F79EE
33049,18,14,#9F79EE
33050,8,1,#FF3030
33051,8,1,#FF3030
33052,8,1,#FF3030
33058,8,1,#FF3030
33059,5,3,#EE7600
33061,3,5,#EEAD0E
33062,5,3,#EE7600
33063,5,3,#EE7600
33065,5,3,#EE7600
33066,5,3,#EE7600
33068,5,3,#EE7600
33069,5,3,#EE7600
33222,14,4,#EEC900
33223,14,4,#EEC900
33249,17,15,#B452CD
33250,10,11,#4876FF
33310,17,15,#B452CD
33396,3,5,#EEAD0E
33397,14,4,#EEC900
33398,3,5,#EEAD0E
33400,8,1,#FF3030
33401,8,1,#FF3030
33402,18,14,#9F79EE
33403,18,14,#9F79EE
33404,7,18,#FF6A6A
33406,5,3,#EE7600
33407,7,18,#FF6A6A
33409,3,5,#EEAD0E
33410,5,3,#EE7600
33412,10,11,#4876FF
33413,9,17,#EE799F
33418,8,1,#FF3030
33419,5,3,#EE7600
33426,11,2,#CD2626
33428,5,3,#EE7600
33429,5,3,#EE7600
33583,14,4,#EEC900
33609,1,6,#EEDC82
33610,17,15,#B452CD
33670,17,15,#B452CD
33759,5,3,#EE7600
33760,8,1,#FF3030
33761,9,17,#EE799F
33762,9,17,#EE799F
33764,8,1,#FF3030
33766,7,18,#FF6A6A
33767,7,18,#FF6A6A
33768,7,18,#FF6A6A
33769,7,18,#FF6A6A
33774,7,18,#FF6A6A
33778,8,1,#FF3030
33786,5,3,#EE7600
33943,14,4,#EEC900
33968,3,5,#EEAD0E
33969,1,6,#EEDC82
34011,17,15,#B452CD
34012,17,15,#B452CD
34013,17,15,#B452CD
34014,17,15,#B452CD
34015,17,15,#B452CD
34018,17,15,#B452CD
34019,17,15,#B452CD
34026,17,15,#B452CD
34027,17,15,#B452CD
34028,17,15,#B452CD
34029,17,15,#B452CD
34030,17,15,#B452CD
34118,18,14,#9F79EE
34119,18,14,#9F79EE
34121,8,1,#FF3030
34124,9,17,#EE799F
34128,5,3,#EE7600
34129,9,17,#EE799F
34135,7,18,#FF6A6A
34136,7,18,#FF6A6A
34138,8,1,#FF3030
34139,5,3,#EE7600
34148,7,18,#FF6A6A
34303,12,7,#98FB98
34323,13,16,#FF3E96
34324,14,4,#EEC900
34325,3,5,#EEAD0E
34326,3,5,#EEAD0E
34327,1,6,#EEDC82
34328,5,3,#EE7600
34370,17,15,#B452CD
34371,17,15,#B452CD
34372,17,15,#B452CD
34375,17,15,#B452CD
34376,17,15,#B452CD
34377,17,15,#B452CD
34378,17,15,#B452CD
34379,17,15,#B452CD
34380,17,15,#B452CD
34381,17,15,#B452CD
34385,17,15,#B452CD
34386,17,15,#B452CD
34389,17,15,#B452CD
34461,14,4,#EEC900
34478,5,3,#EE7600
34481,18,14,#9F79EE
34483,5,3,#EE7600
34484,5,3,#EE7600
34496,7,18,#FF6A6A
34497,9,17,#EE799F
34498,8,1,#FF3030
34499,8,1,#FF3030
34500,5,3,#EE7600
34501,5,3,#EE7600
34502,5,3,#EE7600
34663,12,7,#98FB98
34682,1,6,#EEDC82
34683,3,5,#EEAD0E
34684,14,4,#EEC900
34685,12,7,#98FB98
34729,17,15,#B452CD
34730,17,15,#B452CD
34742,17,15,#B452CD
34743,17,15,#B452CD
34744,17,15,#B452CD
34745,17,15,#B452CD
34746,17,15,#B452CD
34820,3,5,#EEAD0E
34821,14,4,#EEC900
34822,7,18,#FF6A6A
34840,7,18,#FF6A6A
34841,18,14,#9F79EE
34842,18,14,#9F79EE
34843,5,3,#EE7600
34857,7,18,#FF6A6A
34858,7,18,#FF6A6A
34859,8,1,#FF3030
34861,7,18,#FF6A6A
34862,5,3,#EE7600
34863,5,3,#EE7600
34865,3,5,#EEAD0E
34867,1,6,#EEDC82
34875,5,3,#EE7600
34899,1,6,#EEDC82
35019,12,7,#98FB98
35020,14,4,#EEC900
35022,14,4,#EEC900
35023,12,7,#98FB98
35024,13,16,#FF3E96
35041,1,6,#EEDC82
35042,3,5,#EEAD0E
35088,17,15,#B452CD
35089,17,15,#B452CD
35180,13,16,#FF3E96
35182,14,4,#EEC900
35199,18,14,#9F79EE
35200,18,14,#9F79EE
35201,9,17,#EE799F
35217,7,18,#FF6A6A
35218,7,18,#FF6A6A
35223,5,3,#EE7600
35224,3,5,#EEAD0E
35225,5,3,#EE7600
35227,5,3,#EE7600
35235,5,3,#EE7600
35252,3,5,#EEAD0E
35259,1,6,#EEDC82
35377,13,16,#FF3E96
35378,13,16,#FF3E96
35379,2,13,#EEAEEE
35380,14,4,#EEC900
35381,1,6,#EEDC82
35382,1,6,#EEDC82
35383,1,6,#EEDC82
35384,2,13,#EEAEEE
35400,3,5,#EEAD0E
35401,3,5,#EEAD0E
35447,17,15,#B452CD
35448,17,15,#B452CD
35540,13,16,#FF3E96
35541,3,5,#EEAD0E
35542,3,5,#EEAD0E
35559,7,18,#FF6A6A
35560,9,17,#EE799F
35561,9,17,#EE799F
35565,18,14,#9F79EE
35566,18,14,#9F79EE
35577,7,18,#FF6A6A
35578,7,18,#FF6A6A
35579,7,18,#FF6A6A
35583,5,3,#EE7600
35584,3,5,#EEAD0E
35585,7,18,#FF6A6A
35586,7,18,#FF6A6A
35587,3,5,#EEAD0E
35595,4,8,#43CD80
35735,2,13,#EEAEEE
35736,13,16,#FF3E96
35737,13,16,#FF3E96
35738,1,6,#EEDC82
35739,1,6,#EEDC82
35741,3,5,#EEAD0E
35742,1,6,#EEDC82
35743,1,6,#EEDC82
35744,1,6,#EEDC82
35745,4,8,#43CD80
35748,7,18,#FF6A6A
35749,10,11,#4876FF
35758,3,5,#EEAD0E
35759,3,5,#EEAD0E
35760,3,5,#EEAD0E
35806,17,15,#B452CD
35807,17,15,#B452CD
35899,13,16,#FF3E96
35900,18,14,#9F79EE
35901,18,14,#9F79EE
35919,18,14,#9F79EE
35920,18,14,#9F79EE
35925,18,14,#9F79EE
35926,18,14,#9F79EE
35927,18,14,#9F79EE
35938,7,18,#FF6A6A
35939,7,18,#FF6A6A
35940,17,15,#B452CD
35943,3,5,#EEAD0E
35944,3,5,#EEAD0E
35945,3,5,#EEAD0E
35946,7,18,#FF6A6A
35947,3,5,#EEAD0E
35959,5,3,#EE7600
36095,2,13,#EEAEEE
36096,13,16,#FF3E96
36105,1,6,#EEDC82
36106,13,16,#FF3E96
36108,10,11,#4876FF
36109,3,5,#EEAD0E
36112,3,5,#EEAD0E
36113,3,5,#EEAD0E
36114,3,5,#EEAD0E
36115,3,5,#EEAD0E
36116,5,3,#EE7600
36117,3,5,#EEAD0E
36118,7,18,#FF6A6A
36119,3,5,#EEAD0E
36165,17,15,#B452CD
36166,17,15,#B452CD
36167,17,15,#B452CD
36226,8,1,#FF3030
36260,13,16,#FF3E96
36273,3,5,#EEAD0E
36278,7,18,#FF6A6A
36279,18,14,#9F79EE
36280,7,18,#FF6A6A
36284,18,14,#9F79EE
36285,18,14,#9F79EE
36287,6,12,#6959CD
36288,6,12,#6959CD
36299,7,18,#FF6A6A
36300,7,18,#FF6A6A
36301,3,5,#EEAD0E
36302,9,17,#EE799F
36303,3,5,#EEAD0E
36304,9,17,#EE799F
36305,9,17,#EE799F
36306,3,5,#EEAD0E
36307,1,6,#EEDC82
36454,14,4,#EEC900
36455,14,4,#EEC900
36457,1,6,#EEDC82
36466,4,8,#43CD80
36467,4,8,#43CD80
36468,1,6,#EEDC82
36469,11,2,#CD2626
36470,7,18,#FF6A6A
36471,2,13,#EEAEEE
36472,3,5,#EEAD0E
36476,5,3,#EE7600
36479,3,5,#EEAD0E
36480,5,3,#EE7600
36524,17,15,#B452CD
36525,17,15,#B452CD
36526,17,15,#B452CD
36584,8,1,#FF3030
36591,8,1,#FF3030
36592,8,1,#FF3030
36620,9,17,#EE799F
36633,3,5,#EEAD0E
36634,3,5,#EEAD0E
36639,7,18,#FF6A6A
36640,18,14,#9F79EE
36643,18,14,#9F79EE
36644,18,14,#9F79EE
36650,9,17,#EE799F
36660,7,18,#FF6A6A
36661,7,18,#FF6A6A
36662,5,3,#EE7600
36663,9,17,#EE799F
36664,7,18,#FF6A6A
36665,7,18,#FF6A6A
36666,7,18,#FF6A6A
36813,2,13,#EEAEEE
36814,13,16,#FF3E96
36817,1,6,#EEDC82
36819,16,10,#6CA6CD
36828,13,16,#FF3E96
36829,11,2,#CD2626
36830,9,17,#EE799F
36831,3,5,#EEAD0E
36832,4,8,#43CD80
36839,5,3,#EE7600
36884,17,15,#B452CD
36885,2,13,#EEAEEE
36886,17,15,#B452CD
36943,8,1,#FF3030
36944,8,1,#FF3030
36954,7,18,#FF6A6A
36955,8,1,#FF3030
36993,3,5,#EEAD0E
36994,3,5,#EEAD0E
36998,7,18,#FF6A6A
36999,7,18,#FF6A6A
37000,3,5,#EEAD0E
37001,18,14,#9F79EE
37002,18,14,#9F79EE
37003,18,14,#9F79EE
37020,7,18,#FF6A6A
37021,7,18,#FF6A6A
37022,7,18,#FF6A6A
37023,3,5,#EEAD0E
37024,7,18,#FF6A6A
37025,7,18,#FF6A6A
37026,3,5,#EEAD0E
37169,13,16,#FF3E96
37170,2,13,#EEAEEE
37171,2,13,#EEAEEE
37172,2,13,#EEAEEE
37173,2,13,#EEAEEE
37177,1,6,#EEDC82
37179,16,10,#6CA6CD
37199,3,5,#EEAD0E
37200,5,3,#EE7600
