ID,Cluster,nclust
47344,9,16
47349,2,16
47353,2,16
47354,9,16
47357,9,16
47358,9,16
47369,1,16
47470,15,16
47481,15,16
47707,7,16
47716,9,16
47736,1,16
47748,1,16
47749,1,16
47753,1,16
47831,2,16
47832,15,16
47841,15,16
47845,15,16
48059,7,16
48068,9,16
48069,9,16
48070,7,16
48071,9,16
48073,7,16
48074,7,16
48108,1,16
48192,7,16
48205,15,16
48206,15,16
48207,15,16
48429,9,16
48430,9,16
48434,7,16
48435,7,16
48450,1,16
48454,5,16
48467,1,16
48468,1,16
48471,1,16
48472,1,16
48565,15,16
48795,7,16
48814,1,16
48816,5,16
48817,5,16
48818,5,16
48828,1,16
48831,1,16
48832,1,16
48833,1,16
48922,15,16
49172,1,16
49175,1,16
49176,1,16
49177,1,16
49178,1,16
49179,1,16
49200,1,16
49201,1,16
49282,15,16
49441,2,16
49538,1,16
49539,1,16
49793,2,16
50152,2,16
50214,2,16
50218,7,16
50524,7,16
50723,15,16
50764,7,16
51442,7,16
51672,7,16
51857,7,16
51858,7,16
51941,1,16
52034,1,16
52039,2,16
52218,6,16
52219,7,16
52221,7,16
52225,7,16
52375,7,16
52376,7,16
52394,1,16
52401,7,16
52402,1,16
52733,7,16
52736,7,16
52738,7,16
52944,7,16
53120,7,16
53298,7,16
53455,7,16
53458,7,16
53468,2,16
53469,2,16
53470,2,16
53471,7,16
53480,7,16
53482,1,16
53484,7,16
53817,7,16
53818,7,16
53830,7,16
53831,2,16
53832,2,16
53841,7,16
53842,7,16
53843,7,16
53845,7,16
53846,7,16
54138,7,16
54179,7,16
54186,7,16
54209,7,16
54906,7,16
54907,7,16
55208,7,16
55220,7,16
55238,2,16
55270,7,16
55297,7,16
55460,1,16
55655,7,16
55659,7,16
55660,7,16
55958,2,16
55966,7,16
55992,7,16
55993,7,16
56015,7,16
56016,7,16
56317,15,16
56324,7,16
56353,7,16
56354,7,16
56373,7,16
56374,7,16
56713,7,16
56715,7,16
56716,2,16
56733,15,16
56747,7,16
57074,7,16
57075,7,16
57076,7,16
57077,7,16
57078,7,16
57436,7,16
57437,15,16
57438,7,16
57450,7,16
20455,4,16
20463,4,16
20465,11,16
20476,4,16
20825,11,16
20828,1,16
20829,10,16
21189,11,16
21536,5,16
22615,4,16
22894,11,16
23267,13,16
23268,13,16
23333,11,16
23628,3,16
24486,4,16
24845,4,16
24846,5,16
25206,4,16
25558,1,16
26987,3,16
27008,14,16
27347,1,16
27348,1,16
27586,10,16
27664,14,16
27665,14,16
27997,1,16
28420,4,16
28421,4,16
28681,10,16
28726,3,16
28742,3,16
28757,10,16
29041,10,16
29042,10,16
30193,3,16
31650,4,16
32035,6,16
32353,5,16
32753,1,16
32754,6,16
33114,6,16
33734,13,16
34094,13,16
35087,13,16
35219,3,16
35226,3,16
35253,12,16
35271,14,16
35272,7,16
35538,15,16
35581,7,16
35921,15,16
35942,5,16
36164,10,16
36946,7,16
37307,7,16
37358,7,16
37603,7,16
38092,7,16
38256,1,16
38278,1,16
38452,10,16
38998,1,16
39101,7,16
39462,2,16
39513,15,16
39532,15,16
40179,2,16
40255,10,16
40261,6,16
40341,2,16
40411,10,16
40898,11,16
41641,15,16
41994,6,16
41995,10,16
42067,1,16
42282,1,16
42352,2,16
42353,2,16
42428,1,16
42642,4,16
42696,15,16
42711,8,16
43068,16,16
43070,14,16
43071,7,16
43428,8,16
43429,8,16
43430,10,16
43431,7,16
43775,9,16
43870,2,16
44114,9,16
44135,2,16
44229,7,16
44231,2,16
44232,7,16
44592,2,16
44593,2,16
44595,3,16
44596,7,16
44831,10,16
44847,7,16
44950,15,16
44952,14,16
44953,2,16
44954,2,16
44955,2,16
44956,2,16
44958,2,16
45193,9,16
45314,15,16
45315,15,16
45319,7,16
45543,9,16
45544,2,16
45552,2,16
45553,7,16
45570,5,16
45673,15,16
45674,15,16
45677,15,16
45681,2,16
45823,2,16
45915,9,16
46037,15,16
46039,15,16
46262,2,16
46401,15,16
46621,9,16
46622,2,16
46645,5,16
46646,5,16
46760,15,16
46984,7,16
46993,10,16
47122,15,16
47266,1,16
47341,9,16
47482,15,16
47484,2,16
47627,9,16
47717,7,16
47840,15,16
47843,2,16
47844,2,16
48077,7,16
48455,5,16
48456,5,16
48457,5,16
48458,5,16
48459,5,16
48563,15,16
48564,15,16
48813,5,16
48923,15,16
49173,5,16
49174,1,16
52217,6,16
52752,2,16
53108,7,16
53466,9,16
53467,2,16
53826,2,16
53827,7,16
54185,7,16
55271,2,16
55272,2,16
55630,7,16
55632,2,16
57439,7,16
57440,2,16
18684,1,17
18685,1,17
18686,1,17
18687,1,17
18718,2,17
19075,2,17
19076,2,17
19077,2,17
19410,1,17
19411,2,17
19435,2,17
19436,2,17
19760,3,17
19771,1,17
19794,2,17
19795,2,17
20117,4,17
20118,5,17
20119,3,17
20131,1,17
20132,1,17
20153,2,17
20154,2,17
20368,2,17
20475,5,17
20477,5,17
20478,1,17
20479,1,17
20491,1,17
20492,2,17
20728,6,17
20729,6,17
20730,7,17
20834,1,17
20835,1,17
20838,1,17
20852,2,17
20853,2,17
21090,6,17
21091,7,17
21213,1,17
21451,8,17
21573,1,17
21574,1,17
21811,9,17
21812,7,17
21895,5,17
21934,1,17
22172,2,17
22173,7,17
22255,5,17
22294,1,17
22452,10,17
22533,1,17
22653,1,17
22654,3,17
22812,10,17
22893,6,17
22974,5,17
23013,1,17
23014,1,17
23172,10,17
23173,10,17
23253,6,17
23265,11,17
23334,4,17
23373,1,17
23374,12,17
23532,1,17
23533,2,17
23534,2,17
23625,7,17
23694,5,17
23732,12,17
23733,3,17
23734,12,17
23894,2,17
23895,2,17
23896,10,17
23897,2,17
23976,13,17
23984,12,17
24091,12,17
24092,13,17
24256,10,17
24257,2,17
24258,2,17
24259,2,17
24336,13,17
24344,13,17
24415,4,17
24450,12,17
24451,12,17
24467,12,17
24468,4,17
24485,5,17
24619,13,17
24620,13,17
24695,2,17
24696,13,17
24704,14,17
24774,15,17
24775,5,17
24776,5,17
24777,12,17
24809,1,17
24810,2,17
24825,12,17
24826,12,17
24827,12,17
24980,2,17
25055,14,17
25056,13,17
25064,13,17
25065,14,17
25078,14,17
25137,7,17
25138,1,17
25139,3,17
25140,12,17
25169,12,17
25170,12,17
25184,12,17
25185,12,17
25186,3,17
25187,1,17
25340,2,17
25341,2,17
25415,14,17
25416,13,17
25425,14,17
25500,12,17
25527,3,17
25528,12,17
25529,12,17
25544,1,17
25559,1,17
25567,1,17
25701,2,17
25776,13,17
25777,13,17
25785,13,17
25862,12,17
25863,12,17
25886,12,17
25887,12,17
25918,3,17
25919,3,17
25920,1,17
26061,13,17
26137,13,17
26138,13,17
26139,13,17
26144,14,17
26145,14,17
26223,12,17
26224,1,17
26240,12,17
26241,12,17
26242,12,17
26246,12,17
26247,1,17
26269,3,17
26277,1,17
26278,3,17
26279,3,17
26280,1,17
26421,13,17
26422,13,17
26499,14,17
26500,14,17
26501,14,17
26505,14,17
26506,14,17
26507,14,17
26583,1,17
26584,1,17
26585,12,17
26598,12,17
26599,12,17
26600,12,17
26601,12,17
26602,12,17
26606,3,17
26628,3,17
26639,3,17
26640,5,17
26781,13,17
26782,13,17
26861,14,17
26866,14,17
26867,14,17
26868,14,17
26945,2,17
26946,2,17
26948,12,17
26949,1,17
26950,12,17
26956,12,17
26957,12,17
26958,12,17
26962,12,17
26966,12,17
27009,1,17
27010,1,17
27141,13,17
27142,13,17
27221,14,17
27228,14,17
27229,14,17
27305,2,17
27306,12,17
27307,12,17
27308,12,17
27309,1,17
27310,12,17
27316,12,17
27317,12,17
27322,12,17
27324,12,17
27325,12,17
27326,12,17
27368,1,17
27369,1,17
27501,13,17
27502,13,17
27581,14,17
27588,14,17
27589,14,17
27590,14,17
27667,12,17
27668,12,17
27670,12,17
27671,12,17
27676,12,17
27677,12,17
27682,12,17
27684,12,17
27862,13,17
27863,13,17
27941,14,17
27944,12,17
27945,3,17
27946,14,17
27949,14,17
27950,14,17
28031,3,17
28032,2,17
28033,2,17
28035,12,17
28036,12,17
28037,12,17
28042,12,17
28043,12,17
28044,12,17
28223,13,17
28301,14,17
28304,7,17
28310,7,17
28391,12,17
28392,12,17
28393,2,17
28394,12,17
28395,12,17
28396,12,17
28397,12,17
28402,12,17
28403,12,17
28404,12,17
28413,4,17
28414,4,17
28415,4,17
28427,4,17
28583,13,17
28584,13,17
28634,6,17
28660,14,17
28661,14,17
28741,3,17
28743,3,17
28744,3,17
28745,3,17
28753,1,17
28763,12,17
28768,12,17
28769,12,17
28770,12,17
28771,12,17
28772,4,17
28782,4,17
28783,4,17
28786,4,17
28787,4,17
28944,13,17
28945,13,17
28994,16,17
29020,14,17
29099,3,17
29100,3,17
29101,3,17
29105,3,17
29106,3,17
29107,1,17
29121,7,17
29122,12,17
29123,12,17
29124,12,17
29127,4,17
29128,12,17
29129,4,17
29130,12,17
29131,4,17
29132,4,17
29133,4,17
29140,4,17
29141,4,17
29142,4,17
29305,13,17
29306,13,17
29354,16,17
29380,14,17
29453,3,17
29455,3,17
29456,3,17
29457,3,17
29458,3,17
29459,3,17
29460,3,17
29461,3,17
29462,3,17
29463,3,17
29464,3,17
29465,3,17
29466,5,17
29467,3,17
29468,3,17
29471,3,17
29472,3,17
29478,1,17
29479,3,17
29480,3,17
29481,13,17
29482,12,17
29483,12,17
29484,12,17
29486,4,17
29487,12,17
29488,1,17
29489,12,17
29490,1,17
29491,4,17
29492,4,17
29493,4,17
29497,4,17
29498,4,17
29499,4,17
29500,4,17
29501,4,17
29502,4,17
29666,13,17
29713,16,17
29714,16,17
29740,14,17
29809,17,17
29810,3,17
29813,8,17
29814,3,17
29815,5,17
29816,5,17
29821,7,17
29822,7,17
29826,3,17
29831,3,17
29832,3,17
29835,1,17
29838,1,17
29839,1,17
29840,1,17
29841,1,17
29844,4,17
29845,4,17
29846,12,17
29848,4,17
29856,4,17
29857,4,17
29858,4,17
29859,4,17
29860,4,17
30025,13,17
30026,13,17
30073,16,17
30099,14,17
30100,14,17
30166,3,17
30167,8,17
30168,8,17
30169,8,17
30170,8,17
30171,8,17
30172,8,17
30173,5,17
30174,5,17
30176,3,17
30181,5,17
30192,1,17
30195,3,17
30199,1,17
30200,1,17
30207,12,17
30208,4,17
30209,4,17
30210,4,17
30211,4,17
30216,4,17
30217,4,17
30218,4,17
30384,13,17
30385,13,17
30433,16,17
30459,14,17
30460,14,17
30523,3,17
30524,7,17
30525,7,17
30526,7,17
30527,8,17
30528,8,17
30529,3,17
30531,5,17
30533,5,17
30535,5,17
30540,5,17
30541,3,17
30542,5,17
30543,3,17
30544,5,17
30553,3,17
30554,3,17
30555,3,17
30558,3,17
30559,13,17
30566,4,17
30568,4,17
30569,4,17
30570,4,17
30571,4,17
30572,4,17
30575,1,17
30576,4,17
30742,2,17
30743,13,17
30820,14,17
30836,14,17
30886,7,17
30895,5,17
30897,5,17
30900,3,17
30901,8,17
30902,5,17
30903,7,17
30904,3,17
30912,7,17
30913,5,17
30914,3,17
30915,3,17
30916,3,17
30917,3,17
30918,13,17
30925,12,17
30926,1,17
30932,4,17
30933,4,17
30935,4,17
31060,13,17
31061,13,17
31096,13,17
31099,14,17
31100,3,17
31101,13,17
31102,3,17
31151,16,17
31180,14,17
31181,14,17
31241,3,17
31246,9,17
31247,7,17
31248,3,17
31249,5,17
31251,17,17
31252,7,17
31253,9,17
31254,7,17
31255,7,17
31256,5,17
31257,9,17
31259,3,17
31260,8,17
31261,8,17
31262,7,17
31263,7,17
31264,8,17
31266,1,17
31267,4,17
31268,3,17
31269,3,17
31270,7,17
31271,5,17
31273,3,17
31274,3,17
31275,1,17
31276,1,17
31283,4,17
31284,4,17
31285,4,17
31292,4,17
31293,4,17
31420,13,17
31421,13,17
31456,13,17
31457,13,17
31458,13,17
31459,13,17
31460,14,17
31461,13,17
31510,16,17
31541,14,17
31542,14,17
31600,3,17
31601,3,17
31602,9,17
31605,7,17
31606,5,17
31607,7,17
31608,3,17
31609,5,17
31611,9,17
31612,9,17
31613,7,17
31614,7,17
31617,9,17
31619,3,17
31620,5,17
31621,7,17
31622,7,17
31623,9,17
31624,5,17
31625,5,17
31626,3,17
31627,5,17
31628,5,17
31629,1,17
31630,5,17
31631,5,17
31633,3,17
31634,1,17
31635,3,17
31636,1,17
31637,1,17
31638,5,17
31640,5,17
31641,3,17
31643,1,17
31647,4,17
31648,4,17
31651,4,17
31652,4,17
31653,4,17
31769,14,17
31812,16,17
31814,1,17
31815,13,17
31816,13,17
31869,16,17
31870,16,17
31901,14,17
31902,14,17
31959,3,17
31960,3,17
31961,7,17
31964,8,17
31965,7,17
31966,7,17
31969,5,17
31970,7,17
31971,7,17
31977,9,17
31980,9,17
31981,7,17
31982,7,17
31983,7,17
31984,5,17
31985,5,17
31986,5,17
31987,5,17
31988,5,17
31989,5,17
31990,5,17
31991,5,17
31992,3,17
31993,1,17
31995,1,17
31996,7,17
31997,1,17
31998,1,17
31999,11,17
32007,4,17
32008,4,17
32010,4,17
32129,14,17
32130,14,17
32140,2,17
32170,16,17
32171,16,17
32172,16,17
32173,7,17
32174,3,17
32229,16,17
32230,16,17
32262,14,17
32263,14,17
32319,3,17
32320,8,17
32324,7,17
32325,7,17
32330,9,17
32337,9,17
32338,9,17
32340,3,17
32341,3,17
32342,3,17
32343,5,17
32344,5,17
32348,5,17
32349,5,17
32350,5,17
32351,5,17
32352,3,17
32355,3,17
32356,1,17
32489,9,17
32500,13,17
32501,13,17
32530,7,17
32531,16,17
32587,16,17
32590,16,17
32678,7,17
32679,7,17
32680,7,17
32683,7,17
32684,17,17
32685,17,17
32688,5,17
32689,17,17
32690,7,17
32698,9,17
32699,9,17
32700,5,17
32701,5,17
32702,5,17
32703,5,17
32704,5,17
32705,5,17
32708,5,17
32709,5,17
32710,1,17
32861,13,17
32862,14,17
32890,2,17
32891,2,17
32950,16,17
33038,7,17
33039,7,17
33042,7,17
33043,7,17
33044,17,17
33045,17,17
33049,17,17
33050,9,17
33051,9,17
33052,9,17
33058,9,17
33059,5,17
33061,3,17
33062,5,17
33063,5,17
33065,5,17
33066,5,17
33068,5,17
33069,5,17
33222,14,17
33223,14,17
33249,16,17
33250,10,17
33310,16,17
33396,3,17
33397,14,17
33398,3,17
33400,9,17
33401,9,17
33402,17,17
33403,17,17
33404,7,17
33406,5,17
33407,7,17
33409,3,17
33410,5,17
33412,9,17
33413,8,17
33418,9,17
33419,5,17
33426,11,17
33428,5,17
33429,5,17
33583,14,17
33609,1,17
33610,16,17
33670,16,17
33759,5,17
33760,9,17
33761,8,17
33762,8,17
33764,9,17
33766,7,17
33767,7,17
33768,7,17
33769,7,17
33774,7,17
33778,9,17
33786,5,17
33943,14,17
33968,3,17
33969,1,17
34011,16,17
34012,16,17
34013,16,17
34014,16,17
34015,16,17
34018,16,17
34019,16,17
34026,16,17
34027,16,17
34028,16,17
34029,16,17
34030,16,17
34118,17,17
34119,17,17
34121,9,17
34124,8,17
34128,5,17
34129,8,17
34135,7,17
34136,7,17
34138,9,17
34139,5,17
34148,7,17
34303,12,17
34323,13,17
34324,14,17
34325,3,17
34326,3,17
34327,1,17
34328,5,17
34370,16,17
34371,16,17
34372,16,17
34375,16,17
34376,16,17
34377,16,17
34378,16,17
34379,16,17
34380,16,17
34381,16,17
34385,16,17
34386,16,17
34389,16,17
34461,14,17
34478,5,17
34481,17,17
34483,5,17
34484,5,17
34496,7,17
34497,8,17
34498,9,17
34499,7,17
34500,5,17
34501,5,17
34502,5,17
34663,12,17
34682,1,17
34683,3,17
34684,14,17
34685,12,17
34729,16,17
34730,16,17
34742,16,17
34743,16,17
34744,16,17
34745,16,17
34746,16,17
34820,3,17
34821,14,17
34822,7,17
34840,7,17
34841,17,17
34842,17,17
34843,5,17
34857,7,17
34858,7,17
34859,9,17
34861,5,17
34862,5,17
34863,5,17
34865,3,17
34867,1,17
34875,5,17
34899,1,17
35019,12,17
35020,14,17
35022,14,17
35023,12,17
35024,13,17
35041,1,17
35042,3,17
35088,16,17
35089,16,17
35180,13,17
35182,14,17
35199,17,17
35200,17,17
35201,8,17
35217,7,17
35218,7,17
35223,5,17
35224,3,17
35225,5,17
35227,5,17
35235,5,17
35252,3,17
35259,1,17
35377,13,17
35378,13,17
35379,2,17
35380,14,17
35381,1,17
35382,1,17
35383,1,17
35384,2,17
35400,3,17
35401,3,17
35447,16,17
35448,16,17
35540,13,17
35541,3,17
35542,3,17
35559,7,17
35560,8,17
35561,8,17
35565,17,17
35566,17,17
35577,7,17
35578,7,17
35579,7,17
35583,5,17
35584,3,17
35585,7,17
35586,7,17
35587,3,17
35595,4,17
35735,2,17
35736,13,17
35737,13,17
35738,1,17
35739,1,17
35741,3,17
35742,1,17
35743,1,17
35744,1,17
35745,4,17
35748,7,17
35749,10,17
35758,3,17
35759,3,17
35760,3,17
35806,16,17
35807,16,17
35899,13,17
35900,17,17
35901,17,17
35919,17,17
35920,17,17
35925,17,17
35926,17,17
35927,17,17
35938,7,17
35939,7,17
35940,16,17
35943,3,17
35944,3,17
35945,3,17
35946,7,17
35947,3,17
35959,5,17
36095,2,17
36096,13,17
36105,1,17
36106,13,17
36108,10,17
36109,3,17
36112,3,17
36113,3,17
36114,3,17
36115,3,17
36116,5,17
36117,3,17
36118,3,17
36119,3,17
36165,16,17
36166,16,17
36167,16,17
36226,9,17
36260,13,17
36273,3,17
36278,7,17
36279,17,17
36280,7,17
36284,17,17
36285,17,17
36287,6,17
36288,6,17
36299,7,17
36300,7,17
36301,3,17
36302,8,17
36303,3,17
36304,8,17
36305,8,17
36306,3,17
36307,1,17
36454,14,17
36455,14,17
36457,1,17
36466,4,17
36467,4,17
36468,1,17
36469,11,17
36470,7,17
36471,2,17
36472,3,17
36476,5,17
36479,3,17
36480,5,17
36524,16,17
36525,16,17
36526,16,17
36584,9,17
36591,9,17
36592,9,17
36620,8,17
36633,3,17
36634,3,17
36639,7,17
36640,17,17
36643,17,17
36644,17,17
36650,8,17
36660,7,17
36661,7,17
36662,5,17
36663,8,17
36664,8,17
36665,7,17
36666,7,17
36813,2,17
36814,13,17
36817,1,17
36819,15,17
36828,13,17
36829,11,17
36830,8,17
36831,3,17
36832,4,17
36839,5,17
36884,16,17
36885,2,17
36886,16,17
36943,9,17
36944,9,17
36954,7,17
36955,9,17
36993,3,17
36994,3,17
36998,7,17
36999,7,17
37000,3,17
37001,17,17
37002,17,17
37003,17,17
37020,7,17
37021,7,17
37022,7,17
37023,3,17
37024,7,17
37025,7,17
37026,3,17
37169,13,17
37170,2,17
37171,2,17
37172,2,17
37173,2,17
37177,1,17
37179,9,17
37199,3,17
37200,5,17
37201,5,17
37244,16,17
37245,16,17
37303,9,17
37304,9,17
37353,3,17
37354,3,17
37359,17,17
37360,3,17
37361,3,17
37362,3,17
37370,8,17
37381,7,17
37382,7,17
37383,7,17
37384,7,17
37385,7,17
37528,13,17
37529,2,17
37537,1,17
37538,15,17
37559,1,17
37560,1,17
37604,8,17
37661,7,17
37663,17,17
37718,7,17
37719,17,17
37730,8,17
37741,8,17
37742,7,17
37743,7,17
37744,3,17
37745,7,17
37883,13,17
37884,13,17
37885,3,17
37887,13,17
37888,13,17
37892,9,17
37893,1,17
37894,1,17
37895,1,17
37896,1,17
37897,1,17
37919,9,17
37964,8,17
38020,7,17
38021,7,17
38023,10,17
38061,13,17
38062,3,17
38075,17,17
38076,17,17
38078,17,17
38100,7,17
38101,8,17
38102,7,17
38103,7,17
38240,13,17
38241,13,17
38242,13,17
38243,13,17
38245,3,17
38246,13,17
38247,13,17
38252,1,17
38253,9,17
38254,1,17
38255,1,17
38279,7,17
38324,16,17
38380,7,17
38381,9,17
38382,10,17
38383,10,17
38422,17,17
38423,3,17
38435,17,17
38436,17,17
38437,17,17
38438,8,17
38448,8,17
38460,7,17
38461,8,17
38463,1,17
38598,13,17
38599,2,17
38600,13,17
38612,2,17
38613,9,17
38623,2,17
38624,2,17
38629,1,17
38633,5,17
38634,8,17
38635,8,17
38636,3,17
38638,8,17
38639,9,17
38739,7,17
38742,6,17
38743,6,17
38755,17,17
38774,13,17
38795,17,17
38798,6,17
38807,17,17
38821,8,17
38823,1,17
38905,9,17
38956,13,17
38957,13,17
38958,2,17
38964,2,17
38965,7,17
38966,2,17
38967,7,17
38968,2,17
38969,2,17
38970,1,17
38972,2,17
38973,9,17
38982,7,17
38983,2,17
38984,2,17
38986,1,17
38987,1,17
38988,1,17
38989,8,17
38990,7,17
38991,7,17
38992,7,17
38993,1,17
38994,1,17
38995,7,17
38996,1,17
38997,7,17
39098,9,17
39099,10,17
39102,6,17
39133,14,17
39134,13,17
39154,17,17
39155,17,17
39166,2,17
39167,7,17
39170,17,17
39171,17,17
39181,7,17
39182,3,17
39183,1,17
39315,13,17
39316,13,17
39324,7,17
39325,2,17
39329,1,17
39330,7,17
39333,2,17
39339,2,17
39340,15,17
39343,2,17
39344,6,17
39345,2,17
39346,7,17
39347,9,17
39348,2,17
39349,7,17
39350,7,17
39351,2,17
39352,7,17
39458,9,17
39461,10,17
39493,14,17
39494,14,17
39514,17,17
39515,10,17
39526,2,17
39527,6,17
39529,17,17
39530,6,17
39531,6,17
39542,8,17
39675,13,17
39683,1,17
39684,1,17
39690,7,17
39693,1,17
39694,1,17
39701,9,17
39702,10,17
39703,10,17
39704,2,17
39705,2,17
39706,2,17
39707,7,17
39818,9,17
39820,10,17
39821,10,17
39851,14,17
39852,14,17
39853,14,17
39867,6,17
39868,6,17
39873,17,17
39874,17,17
39887,6,17
39888,6,17
39890,6,17
39891,6,17
39981,10,17
39982,10,17
39983,10,17
39984,10,17
40035,13,17
40043,2,17
40050,1,17
40051,2,17
40052,2,17
40053,2,17
40054,1,17
40056,2,17
40057,2,17
40058,2,17
40059,1,17
40060,10,17
40061,2,17
40062,10,17
40063,2,17
40064,2,17
40065,2,17
40067,8,17
40068,10,17
40069,10,17
40177,10,17
40180,8,17
40210,14,17
40212,7,17
40213,14,17
40227,6,17
40228,6,17
40229,16,17
40230,16,17
40231,6,17
40232,6,17
40233,17,17
40247,6,17
40248,6,17
40249,6,17
40250,6,17
40251,6,17
40252,6,17
40253,6,17
40394,13,17
40395,13,17
40402,2,17
40403,2,17
40416,2,17
40417,1,17
40418,1,17
40419,2,17
40420,2,17
40421,2,17
40422,10,17
40423,10,17
40426,10,17
40427,10,17
40428,2,17
40536,9,17
40537,10,17
40539,10,17
40540,10,17
40560,7,17
40570,14,17
40571,14,17
40573,14,17
40589,16,17
40590,6,17
40591,6,17
40592,6,17
40613,6,17
40614,6,17
40615,6,17
40753,13,17
40754,13,17
40763,2,17
40777,7,17
40778,7,17
40779,2,17
40780,2,17
40781,2,17
40783,10,17
40784,10,17
40785,10,17
40786,2,17
40896,12,17
40899,10,17
40913,8,17
40919,7,17
40928,14,17
40929,14,17
40931,7,17
40978,6,17
40981,6,17
41108,13,17
41109,13,17
41110,13,17
41112,13,17
41113,13,17
41138,10,17
41139,2,17
41140,7,17
41142,10,17
41143,10,17
41144,10,17
41145,2,17
41256,5,17
41258,11,17
41259,10,17
41273,13,17
41274,7,17
41275,13,17
41277,9,17
41287,8,17
41288,14,17
41289,14,17
41338,6,17
41339,6,17
41341,6,17
41344,2,17
41345,2,17
41346,2,17
41468,13,17
41469,1,17
41471,13,17
41472,13,17
41483,2,17
41499,1,17
41500,1,17
41501,9,17
41502,10,17
41503,10,17
41504,10,17
41615,5,17
41617,9,17
41618,10,17
41631,11,17
41632,11,17
41636,13,17
41637,10,17
41638,10,17
41639,10,17
41642,10,17
41644,11,17
41645,10,17
41647,7,17
41699,6,17
41700,6,17
41702,2,17
41827,11,17
41828,9,17
41829,11,17
41831,13,17
41843,2,17
41858,2,17
41859,2,17
41860,1,17
41862,10,17
41863,10,17
41864,10,17
41974,14,17
41975,5,17
41976,9,17
41977,9,17
41990,16,17
41991,6,17
41992,11,17
41996,6,17
41997,6,17
41998,11,17
42060,6,17
42061,6,17
42068,2,17
42069,2,17
42186,13,17
42187,13,17
42188,2,17
42189,2,17
42190,13,17
42191,13,17
42218,2,17
42220,2,17
42222,10,17
42223,11,17
42336,11,17
42350,16,17
42356,6,17
42357,10,17
42421,6,17
42548,10,17
42549,2,17
42578,2,17
42580,2,17
42695,5,17
42782,6,17
42908,9,17
42929,2,17
42930,9,17
42931,10,17
42932,15,17
42937,2,17
42938,2,17
42940,2,17
43983,13,17
44342,13,17
44343,13,17
15828,7,17
15829,6,17
15830,7,17
15831,7,17
16191,8,17
16548,3,17
16552,8,17
16675,9,17
16886,12,17
16887,1,17
16888,2,17
16909,3,17
16910,7,17
16911,6,17
16913,8,17
17036,9,17
17246,7,17
17248,1,17
17249,1,17
17271,3,17
17272,7,17
17274,7,17
17398,13,17
17605,7,17
17606,7,17
17607,1,17
17608,1,17
17609,1,17
17632,6,17
17633,2,17
17634,6,17
17635,2,17
17756,9,17
17758,9,17
17964,7,17
17965,1,17
17966,1,17
17968,1,17
17969,1,17
17993,2,17
17994,2,17
17996,7,17
17997,2,17
18118,13,17
18119,9,17
18324,7,17
18327,7,17
18328,9,17
18356,7,17
18357,8,17
18358,2,17
18478,13,17
18479,9,17
18681,7,17
18682,3,17
18683,5,17
18688,1,17
18715,2,17
18843,10,17
19045,2,17
19048,2,17
19049,2,17
19050,2,17
19078,2,17
19397,9,17
19400,5,17
19737,7,17
19738,4,17
19758,1,17
19759,5,17
19924,13,17
19925,2,17
20001,2,17
20002,2,17
20004,2,17
20096,4,17
20097,5,17
20098,4,17
20099,5,17
20100,4,17
20116,1,17
20365,7,17
20366,7,17
20456,5,17
20648,8,17
20719,1,17
20816,5,17
20989,6,17
21008,7,17
21009,9,17
21079,2,17
21176,5,17
21214,7,17
21349,2,17
21709,7,17
22069,2,17
22430,6,17
23624,12,17
25310,9,17
25670,7,17
26029,13,17
26030,13,17
26225,1,17
26597,4,17
26951,1,17
27464,9,17
27823,7,17
27824,13,17
28183,13,17
28543,13,17
29621,10,17
29981,10,17
30340,10,17
37405,3,17
38126,7,17
39169,17,17
39264,9,17
39265,9,17
39624,9,17
39625,9,17
40254,7,17
40608,1,17
40616,6,17
40617,7,17
40621,6,17
40974,6,17
40977,6,17
40979,16,17
41123,2,17
41272,6,17
42062,16,17
42203,2,17
42204,7,17
42219,2,17
42422,7,17
42546,11,17
42563,2,17
42564,2,17
42565,2,17
42571,1,17
42781,6,17
42925,8,17
42926,7,17
42927,2,17
42928,2,17
42935,2,17
42936,2,17
42939,2,17
43142,6,17
43143,6,17
43264,13,17
43265,13,17
43287,7,17
43290,7,17
43291,2,17
43292,7,17
43293,2,17
43294,2,17
43295,2,17
43296,2,17
43297,2,17
43299,2,17
43497,7,17
43501,6,17
43502,6,17
43503,6,17
43624,6,17
43625,10,17
43626,10,17
43627,9,17
43659,2,17
43660,2,17
43861,6,17
43862,6,17
43863,6,17
43986,10,17
44019,2,17
44020,2,17
44021,2,17
44221,16,17
44222,6,17
44381,2,17
44382,2,17
44383,2,17
44581,6,17
44700,10,17
44701,10,17
44702,9,17
44743,2,17
44744,2,17
44853,5,17
44854,5,17
44940,6,17
44941,6,17
45059,10,17
45060,10,17
45103,2,17
45104,2,17
45105,2,17
45300,17,17
45301,17,17
45418,2,17
45419,2,17
45464,2,17
45465,2,17
45533,7,17
45534,8,17
45535,8,17
45575,8,17
45576,8,17
45577,8,17
45661,6,17
45662,6,17
45663,16,17
45778,6,17
45779,2,17
45824,6,17
45825,7,17
45892,7,17
45893,8,17
45894,6,17
45900,8,17
45913,3,17
45916,8,17
45928,17,17
45929,7,17
46018,8,17
46019,16,17
46020,16,17
46022,6,17
46023,16,17
46137,10,17
46138,6,17
46139,6,17
46183,6,17
46184,2,17
46185,2,17
46186,8,17
46251,6,17
46252,6,17
